left daughter	right daughter	split var	split point	status	prediction	nodeid	treeid
0	0	NA	0	-1	1	168	55
0	0	NA	0	-1	0	169	55
0	0	NA	0	-1	1	170	55
0	0	NA	0	-1	0	171	55
0	0	NA	0	-1	1	172	55
0	0	NA	0	-1	0	173	55
0	0	NA	0	-1	1	174	55
0	0	NA	0	-1	0	175	55
0	0	NA	0	-1	1	176	55
0	0	NA	0	-1	1	177	55
0	0	NA	0	-1	0	178	55
0	0	NA	0	-1	1	179	55
0	0	NA	0	-1	1	180	55
0	0	NA	0	-1	1	181	55
0	0	NA	0	-1	0	182	55
0	0	NA	0	-1	0	183	55
0	0	NA	0	-1	0	184	55
0	0	NA	0	-1	1	185	55
0	0	NA	0	-1	0	186	55
0	0	NA	0	-1	1	187	55
0	0	NA	0	-1	0	188	55
0	0	NA	0	-1	0	189	55
0	0	NA	0	-1	1	190	55
0	0	NA	0	-1	0	191	55
0	0	NA	0	-1	1	192	55
0	0	NA	0	-1	1	193	55
0	0	NA	0	-1	0	194	55
0	0	NA	0	-1	1	195	55
0	0	NA	0	-1	0	196	55
0	0	NA	0	-1	1	197	55
0	0	NA	0	-1	0	198	55
0	0	NA	0	-1	1	199	55
2	3	attention.level.author1	0.002431	1	NA	1	56
4	5	num.displays7	2009	1	NA	2	56
6	7	num.displays4	2176.5	1	NA	3	56
8	9	num.displays3	695.5	1	NA	4	56
10	11	avg.auths.per.disc5	3.3095235	1	NA	5	56
12	13	avg.auths.per.disc7	2.3095235	1	NA	6	56
14	15	avg.auths.per.disc5	3.809091	1	NA	7	56
16	17	num.new.disc2	6	1	NA	8	56
18	19	num.displays7	1363	1	NA	9	56
20	21	avg.disc.length3	16.5	1	NA	10	56
22	23	attention.level.contrib3	0.0026675	1	NA	11	56
24	25	attention.level.author6	0.0029305	1	NA	12	56
26	27	attention.level.author2	0.0040695	1	NA	13	56
28	29	auth.increase4	23	1	NA	14	56
30	31	number.total.disc5	9.5	1	NA	15	56
32	33	atomic.containers7	162	1	NA	16	56
0	0	NA	0	-1	0	17	56
34	35	avg.auths.per.disc2	20.5	1	NA	18	56
36	37	num.displays0	490	1	NA	19	56
38	39	contribution.sparseness3	0.00979	1	NA	20	56
40	41	avg.disc.length2	2.5	1	NA	21	56
42	43	num.displays1	1790.5	1	NA	22	56
44	45	atomic.containers6	79.5	1	NA	23	56
46	47	num.displays6	2391.5	1	NA	24	56
0	0	NA	0	-1	1	25	56
48	49	num.displays7	3442	1	NA	26	56
50	51	number.total.disc1	4.5	1	NA	27	56
52	53	atomic.containers1	9.5	1	NA	28	56
0	0	NA	0	-1	0	29	56
54	55	num.new.disc1	7.5	1	NA	30	56
56	57	attention.level.author1	0.014076	1	NA	31	56
58	59	num.displays1	418.5	1	NA	32	56
0	0	NA	0	-1	1	33	56
60	61	contribution.sparseness4	0.085784	1	NA	34	56
0	0	NA	0	-1	0	35	56
0	0	NA	0	-1	1	36	56
62	63	num.authors.topic4	24.5	1	NA	37	56
64	65	num.displays1	1847	1	NA	38	56
0	0	NA	0	-1	1	39	56
66	67	burstiness5	0.8333335	1	NA	40	56
68	69	avg.disc.length1	24.583333	1	NA	41	56
70	71	num.displays5	1221	1	NA	42	56
72	73	num.displays7	3274	1	NA	43	56
74	75	num.displays4	2853	1	NA	44	56
0	0	NA	0	-1	0	45	56
76	77	num.authors.topic1	9.5	1	NA	46	56
0	0	NA	0	-1	1	47	56
78	79	num.displays6	3046	1	NA	48	56
0	0	NA	0	-1	1	49	56
0	0	NA	0	-1	1	50	56
0	0	NA	0	-1	0	51	56
0	0	NA	0	-1	1	52	56
80	81	num.new.disc1	8.5	1	NA	53	56
82	83	avg.auths.per.disc0	13.2666665	1	NA	54	56
0	0	NA	0	-1	0	55	56
84	85	number.total.disc1	24.5	1	NA	56	56
86	87	num.displays6	165082.5	1	NA	57	56
88	89	avg.disc.length3	120.5	1	NA	58	56
90	91	num.displays1	419.5	1	NA	59	56
92	93	num.displays3	700	1	NA	60	56
0	0	NA	0	-1	1	61	56
94	95	contribution.sparseness7	0.003095	1	NA	62	56
0	0	NA	0	-1	1	63	56
96	97	attention.level.author6	0.0006525	1	NA	64	56
98	99	atomic.containers0	26	1	NA	65	56
100	101	avg.disc.length3	57	1	NA	66	56
0	0	NA	0	-1	0	67	56
102	103	num.displays6	9325.5	1	NA	68	56
104	105	burstiness1	0.1666665	1	NA	69	56
0	0	NA	0	-1	1	70	56
106	107	avg.disc.length3	14.25	1	NA	71	56
108	109	auth.increase5	3.5	1	NA	72	56
110	111	auth.increase2	3.5	1	NA	73	56
0	0	NA	0	-1	0	74	56
112	113	burstiness6	0.9166665	1	NA	75	56
0	0	NA	0	-1	0	76	56
0	0	NA	0	-1	0	77	56
114	115	contribution.sparseness3	0.0075555	1	NA	78	56
0	0	NA	0	-1	1	79	56
116	117	num.displays6	6405	1	NA	80	56
0	0	NA	0	-1	1	81	56
118	119	contribution.sparseness4	0.003979	1	NA	82	56
120	121	atomic.containers2	54.5	1	NA	83	56
122	123	number.total.disc4	19.5	1	NA	84	56
0	0	NA	0	-1	0	85	56
0	0	NA	0	-1	1	86	56
0	0	NA	0	-1	1	87	56
124	125	auth.increase4	1.5	1	NA	88	56
0	0	NA	0	-1	0	89	56
0	0	NA	0	-1	1	90	56
126	127	num.displays4	290	1	NA	91	56
0	0	NA	0	-1	1	92	56
128	129	attention.level.contrib1	0.0004735	1	NA	93	56
130	131	num.displays7	1365.5	1	NA	94	56
132	133	avg.auths.per.disc1	48.5	1	NA	95	56
134	135	attention.level.contrib2	0.001658	1	NA	96	56
0	0	NA	0	-1	1	97	56
136	137	contribution.sparseness5	0.002171	1	NA	98	56
0	0	NA	0	-1	0	99	56
138	139	num.displays4	1393	1	NA	100	56
0	0	NA	0	-1	0	101	56
140	141	num.displays5	1769.5	1	NA	102	56
0	0	NA	0	-1	1	103	56
0	0	NA	0	-1	0	104	56
0	0	NA	0	-1	1	105	56
0	0	NA	0	-1	1	106	56
0	0	NA	0	-1	0	107	56
142	143	attention.level.contrib4	0.000229	1	NA	108	56
0	0	NA	0	-1	0	109	56
144	145	num.displays0	2707	1	NA	110	56
146	147	avg.auths.per.disc2	4.9	1	NA	111	56
148	149	burstiness3	0.6904765	1	NA	112	56
0	0	NA	0	-1	0	113	56
150	151	attention.level.contrib2	6.15e-05	1	NA	114	56
152	153	auth.increase1	3.5	1	NA	115	56
154	155	num.displays4	2419	1	NA	116	56
156	157	num.displays2	19763.5	1	NA	117	56
158	159	num.displays7	10450.5	1	NA	118	56
160	161	num.displays7	2728.5	1	NA	119	56
162	163	avg.auths.per.disc5	23.3	1	NA	120	56
0	0	NA	0	-1	0	121	56
164	165	attention.level.contrib2	0.00074	1	NA	122	56
0	0	NA	0	-1	1	123	56
166	167	attention.level.contrib5	1.55e-05	1	NA	124	56
168	169	attention.level.contrib7	0.001883	1	NA	125	56
0	0	NA	0	-1	0	126	56
170	171	attention.level.author2	0.006739	1	NA	127	56
172	173	avg.auths.per.disc5	25	1	NA	128	56
174	175	attention.level.contrib1	0.0004965	1	NA	129	56
0	0	NA	0	-1	1	130	56
176	177	avg.disc.length7	17.5	1	NA	131	56
178	179	attention.level.contrib5	0.006312	1	NA	132	56
0	0	NA	0	-1	1	133	56
180	181	avg.disc.length7	95	1	NA	134	56
0	0	NA	0	-1	1	135	56
182	183	atomic.containers4	21	1	NA	136	56
184	185	attention.level.author6	0.00344	1	NA	137	56
0	0	NA	0	-1	0	138	56
0	0	NA	0	-1	1	139	56
0	0	NA	0	-1	1	140	56
186	187	avg.disc.length5	35.966665	1	NA	141	56
0	0	NA	0	-1	0	142	56
188	189	num.displays6	3268.5	1	NA	143	56
0	0	NA	0	-1	1	144	56
190	191	num.new.disc6	1.5	1	NA	145	56
0	0	NA	0	-1	0	146	56
0	0	NA	0	-1	1	147	56
192	193	atomic.containers0	34.5	1	NA	148	56
0	0	NA	0	-1	0	149	56
0	0	NA	0	-1	0	150	56
0	0	NA	0	-1	1	151	56
194	195	atomic.containers2	5	1	NA	152	56
196	197	avg.disc.length2	60.200001	1	NA	153	56
0	0	NA	0	-1	1	154	56
198	199	attention.level.contrib6	0.000128	1	NA	155	56
0	0	NA	0	-1	1	156	56
0	0	NA	0	-1	0	157	56
0	0	NA	0	-1	1	158	56
0	0	NA	0	-1	1	159	56
0	0	NA	0	-1	0	160	56
0	0	NA	0	-1	1	161	56
0	0	NA	0	-1	1	162	56
0	0	NA	0	-1	1	163	56
0	0	NA	0	-1	0	164	56
0	0	NA	0	-1	1	165	56
0	0	NA	0	-1	0	166	56
0	0	NA	0	-1	0	167	56
0	0	NA	0	-1	0	168	56
0	0	NA	0	-1	0	169	56
0	0	NA	0	-1	0	170	56
0	0	NA	0	-1	0	171	56
0	0	NA	0	-1	0	172	56
0	0	NA	0	-1	0	173	56
0	0	NA	0	-1	1	174	56
0	0	NA	0	-1	0	175	56
0	0	NA	0	-1	0	176	56
0	0	NA	0	-1	1	177	56
0	0	NA	0	-1	0	178	56
0	0	NA	0	-1	1	179	56
0	0	NA	0	-1	0	180	56
0	0	NA	0	-1	1	181	56
0	0	NA	0	-1	1	182	56
0	0	NA	0	-1	0	183	56
0	0	NA	0	-1	0	184	56
0	0	NA	0	-1	1	185	56
0	0	NA	0	-1	0	186	56
0	0	NA	0	-1	1	187	56
0	0	NA	0	-1	1	188	56
0	0	NA	0	-1	0	189	56
0	0	NA	0	-1	1	190	56
0	0	NA	0	-1	1	191	56
0	0	NA	0	-1	1	192	56
0	0	NA	0	-1	1	193	56
0	0	NA	0	-1	0	194	56
0	0	NA	0	-1	1	195	56
0	0	NA	0	-1	0	196	56
0	0	NA	0	-1	0	197	56
0	0	NA	0	-1	1	198	56
0	0	NA	0	-1	0	199	56
2	3	num.displays6	2453.5	1	NA	1	57
4	5	attention.level.author0	0.000456	1	NA	2	57
6	7	num.displays2	2981	1	NA	3	57
8	9	number.total.disc7	1.5	1	NA	4	57
10	11	attention.level.contrib2	0.000906	1	NA	5	57
12	13	attention.level.author4	0.0037495	1	NA	6	57
14	15	num.authors.topic0	38.5	1	NA	7	57
16	17	number.total.disc6	1.5	1	NA	8	57
18	19	attention.level.author0	0.000404	1	NA	9	57
20	21	num.displays4	1960.5	1	NA	10	57
22	23	num.displays5	1239	1	NA	11	57
24	25	num.displays3	5345.5	1	NA	12	57
26	27	num.displays4	2315.5	1	NA	13	57
28	29	avg.auths.per.disc2	4.0416665	1	NA	14	57
30	31	avg.auths.per.disc0	2.5833335	1	NA	15	57
32	33	contribution.sparseness7	0.0008145	1	NA	16	57
34	35	num.authors.topic4	2.5	1	NA	17	57
36	37	num.displays0	1220	1	NA	18	57
0	0	NA	0	-1	1	19	57
38	39	attention.level.contrib5	0.000804	1	NA	20	57
40	41	contribution.sparseness7	0.020915	1	NA	21	57
42	43	avg.auths.per.disc4	27.083333	1	NA	22	57
44	45	contribution.sparseness7	0.0021765	1	NA	23	57
46	47	num.displays7	2850	1	NA	24	57
0	0	NA	0	-1	0	25	57
48	49	num.displays3	2356	1	NA	26	57
50	51	attention.level.contrib0	0.010782	1	NA	27	57
52	53	atomic.containers1	24.5	1	NA	28	57
54	55	avg.disc.length3	39.3888895	1	NA	29	57
0	0	NA	0	-1	0	30	57
56	57	attention.level.contrib1	0.0030815	1	NA	31	57
58	59	avg.auths.per.disc2	1.75	1	NA	32	57
60	61	num.displays6	1726.5	1	NA	33	57
62	63	number.total.disc5	1.5	1	NA	34	57
64	65	contribution.sparseness5	0.002618	1	NA	35	57
66	67	auth.increase7	16	1	NA	36	57
68	69	attention.level.contrib6	0.0015485	1	NA	37	57
70	71	avg.disc.length2	149	1	NA	38	57
72	73	contribution.sparseness0	0.005015	1	NA	39	57
74	75	attention.level.contrib3	0.0025915	1	NA	40	57
0	0	NA	0	-1	0	41	57
76	77	atomic.containers1	254.5	1	NA	42	57
0	0	NA	0	-1	1	43	57
0	0	NA	0	-1	0	44	57
78	79	avg.auths.per.disc5	4.4642855	1	NA	45	57
80	81	attention.level.contrib6	0.0119775	1	NA	46	57
82	83	contribution.sparseness2	0.016398	1	NA	47	57
0	0	NA	0	-1	1	48	57
0	0	NA	0	-1	1	49	57
84	85	attention.level.contrib2	3.35e-05	1	NA	50	57
0	0	NA	0	-1	0	51	57
86	87	burstiness2	0.9375	1	NA	52	57
88	89	contribution.sparseness0	0.0045685	1	NA	53	57
90	91	num.displays0	35329	1	NA	54	57
92	93	attention.level.author5	0.013146	1	NA	55	57
0	0	NA	0	-1	0	56	57
94	95	atomic.containers1	1048	1	NA	57	57
96	97	num.displays6	1329	1	NA	58	57
98	99	avg.auths.per.disc1	0.5	1	NA	59	57
100	101	num.new.disc1	2.5	1	NA	60	57
102	103	num.displays6	1947	1	NA	61	57
104	105	num.displays6	1476	1	NA	62	57
0	0	NA	0	-1	0	63	57
0	0	NA	0	-1	1	64	57
0	0	NA	0	-1	0	65	57
106	107	number.total.disc2	9.5	1	NA	66	57
0	0	NA	0	-1	1	67	57
108	109	num.displays1	1339.5	1	NA	68	57
0	0	NA	0	-1	0	69	57
110	111	attention.level.author1	0.00813	1	NA	70	57
0	0	NA	0	-1	1	71	57
0	0	NA	0	-1	0	72	57
112	113	num.authors.topic0	31.5	1	NA	73	57
114	115	number.total.disc1	1.5	1	NA	74	57
0	0	NA	0	-1	0	75	57
116	117	atomic.containers4	15	1	NA	76	57
0	0	NA	0	-1	1	77	57
118	119	attention.level.contrib4	0.0066055	1	NA	78	57
120	121	contribution.sparseness4	0.0214055	1	NA	79	57
122	123	auth.increase1	0.5	1	NA	80	57
0	0	NA	0	-1	1	81	57
124	125	contribution.sparseness3	0.00175	1	NA	82	57
126	127	contribution.sparseness6	0.072549	1	NA	83	57
0	0	NA	0	-1	0	84	57
128	129	burstiness7	0.236111	1	NA	85	57
130	131	atomic.containers5	68	1	NA	86	57
0	0	NA	0	-1	1	87	57
132	133	contribution.sparseness3	0.0010795	1	NA	88	57
134	135	attention.level.contrib2	0.0017235	1	NA	89	57
136	137	num.displays3	37728.5	1	NA	90	57
0	0	NA	0	-1	0	91	57
138	139	atomic.containers6	33.5	1	NA	92	57
0	0	NA	0	-1	1	93	57
140	141	contribution.sparseness7	0.0022565	1	NA	94	57
0	0	NA	0	-1	1	95	57
142	143	attention.level.author3	0.001922	1	NA	96	57
144	145	num.displays1	1819.5	1	NA	97	57
146	147	attention.level.author2	0.000349	1	NA	98	57
0	0	NA	0	-1	0	99	57
148	149	number.total.disc1	1.5	1	NA	100	57
0	0	NA	0	-1	0	101	57
0	0	NA	0	-1	1	102	57
0	0	NA	0	-1	0	103	57
150	151	num.displays7	1603	1	NA	104	57
0	0	NA	0	-1	0	105	57
152	153	num.authors.topic2	17.5	1	NA	106	57
0	0	NA	0	-1	1	107	57
0	0	NA	0	-1	1	108	57
0	0	NA	0	-1	0	109	57
154	155	num.displays1	1879	1	NA	110	57
0	0	NA	0	-1	1	111	57
156	157	num.displays5	688	1	NA	112	57
0	0	NA	0	-1	1	113	57
0	0	NA	0	-1	1	114	57
0	0	NA	0	-1	0	115	57
0	0	NA	0	-1	0	116	57
0	0	NA	0	-1	0	117	57
158	159	contribution.sparseness0	0.003044	1	NA	118	57
0	0	NA	0	-1	1	119	57
160	161	avg.auths.per.disc5	26.25	1	NA	120	57
0	0	NA	0	-1	0	121	57
162	163	contribution.sparseness3	0.0195245	1	NA	122	57
164	165	num.displays4	1509	1	NA	123	57
166	167	burstiness5	0.1666665	1	NA	124	57
168	169	burstiness5	0.0833335	1	NA	125	57
170	171	attention.level.author7	0.000183	1	NA	126	57
0	0	NA	0	-1	0	127	57
0	0	NA	0	-1	1	128	57
0	0	NA	0	-1	1	129	57
172	173	avg.auths.per.disc1	31.5	1	NA	130	57
0	0	NA	0	-1	0	131	57
0	0	NA	0	-1	0	132	57
174	175	avg.disc.length4	28.05	1	NA	133	57
0	0	NA	0	-1	1	134	57
176	177	attention.level.contrib7	0.025001	1	NA	135	57
178	179	auth.increase3	1.5	1	NA	136	57
0	0	NA	0	-1	0	137	57
180	181	avg.auths.per.disc1	2.5	1	NA	138	57
182	183	avg.auths.per.disc7	17.166667	1	NA	139	57
0	0	NA	0	-1	1	140	57
184	185	attention.level.author4	0.00694	1	NA	141	57
186	187	atomic.containers6	5.5	1	NA	142	57
0	0	NA	0	-1	0	143	57
188	189	num.authors.topic6	6	1	NA	144	57
0	0	NA	0	-1	1	145	57
0	0	NA	0	-1	0	146	57
190	191	num.displays2	1703.5	1	NA	147	57
192	193	num.displays7	1510	1	NA	148	57
0	0	NA	0	-1	0	149	57
0	0	NA	0	-1	0	150	57
0	0	NA	0	-1	1	151	57
194	195	atomic.containers1	14.5	1	NA	152	57
0	0	NA	0	-1	1	153	57
196	197	contribution.sparseness0	0.0032255	1	NA	154	57
0	0	NA	0	-1	1	155	57
0	0	NA	0	-1	0	156	57
198	199	avg.auths.per.disc7	61.75	1	NA	157	57
0	0	NA	0	-1	1	158	57
0	0	NA	0	-1	0	159	57
0	0	NA	0	-1	1	160	57
0	0	NA	0	-1	0	161	57
0	0	NA	0	-1	0	162	57
0	0	NA	0	-1	1	163	57
0	0	NA	0	-1	1	164	57
0	0	NA	0	-1	0	165	57
0	0	NA	0	-1	1	166	57
0	0	NA	0	-1	1	167	57
0	0	NA	0	-1	1	168	57
0	0	NA	0	-1	0	169	57
0	0	NA	0	-1	1	170	57
0	0	NA	0	-1	1	171	57
0	0	NA	0	-1	1	172	57
0	0	NA	0	-1	0	173	57
0	0	NA	0	-1	1	174	57
0	0	NA	0	-1	1	175	57
0	0	NA	0	-1	0	176	57
0	0	NA	0	-1	1	177	57
0	0	NA	0	-1	1	178	57
0	0	NA	0	-1	1	179	57
0	0	NA	0	-1	0	180	57
0	0	NA	0	-1	1	181	57
0	0	NA	0	-1	1	182	57
0	0	NA	0	-1	0	183	57
0	0	NA	0	-1	0	184	57
0	0	NA	0	-1	1	185	57
0	0	NA	0	-1	0	186	57
0	0	NA	0	-1	0	187	57
0	0	NA	0	-1	0	188	57
0	0	NA	0	-1	1	189	57
0	0	NA	0	-1	0	190	57
0	0	NA	0	-1	1	191	57
0	0	NA	0	-1	0	192	57
0	0	NA	0	-1	0	193	57
0	0	NA	0	-1	0	194	57
0	0	NA	0	-1	0	195	57
0	0	NA	0	-1	1	196	57
0	0	NA	0	-1	0	197	57
0	0	NA	0	-1	0	198	57
0	0	NA	0	-1	1	199	57
2	3	attention.level.contrib1	0.000602	1	NA	1	58
4	5	num.displays7	1776	1	NA	2	58
6	7	num.displays5	1724.5	1	NA	3	58
8	9	num.displays6	1321	1	NA	4	58
10	11	num.displays5	3372	1	NA	5	58
12	13	attention.level.author1	0.0024775	1	NA	6	58
14	15	attention.level.author0	0.0051215	1	NA	7	58
16	17	avg.auths.per.disc5	24.5	1	NA	8	58
18	19	avg.auths.per.disc4	6.75	1	NA	9	58
20	21	avg.disc.length0	17.5	1	NA	10	58
22	23	avg.disc.length6	38.200001	1	NA	11	58
24	25	num.displays6	1368	1	NA	12	58
26	27	num.authors.topic7	27.5	1	NA	13	58
28	29	num.displays3	16185	1	NA	14	58
30	31	contribution.sparseness6	0.003091	1	NA	15	58
32	33	num.displays2	414	1	NA	16	58
34	35	avg.disc.length5	43	1	NA	17	58
36	37	avg.disc.length0	72.75	1	NA	18	58
38	39	attention.level.contrib0	0.0001915	1	NA	19	58
40	41	avg.auths.per.disc5	34.5	1	NA	20	58
42	43	auth.increase0	1.5	1	NA	21	58
44	45	num.displays3	10921.5	1	NA	22	58
46	47	num.displays6	3669	1	NA	23	58
48	49	num.new.disc5	1.5	1	NA	24	58
50	51	atomic.containers1	18	1	NA	25	58
52	53	num.displays5	682	1	NA	26	58
0	0	NA	0	-1	1	27	58
54	55	auth.increase5	0.5	1	NA	28	58
0	0	NA	0	-1	0	29	58
56	57	avg.auths.per.disc1	4.225	1	NA	30	58
58	59	avg.auths.per.disc2	4.630682	1	NA	31	58
60	61	number.total.disc5	2.5	1	NA	32	58
62	63	contribution.sparseness6	0.0173925	1	NA	33	58
0	0	NA	0	-1	1	34	58
64	65	auth.increase6	3.5	1	NA	35	58
66	67	contribution.sparseness2	0.0011185	1	NA	36	58
0	0	NA	0	-1	1	37	58
0	0	NA	0	-1	0	38	58
0	0	NA	0	-1	1	39	58
68	69	num.displays2	2384	1	NA	40	58
0	0	NA	0	-1	1	41	58
70	71	avg.disc.length1	52.5	1	NA	42	58
72	73	burstiness5	0.2916665	1	NA	43	58
74	75	avg.auths.per.disc7	30.5	1	NA	44	58
0	0	NA	0	-1	0	45	58
0	0	NA	0	-1	0	46	58
76	77	attention.level.author7	0.000649	1	NA	47	58
0	0	NA	0	-1	0	48	58
0	0	NA	0	-1	0	49	58
0	0	NA	0	-1	0	50	58
0	0	NA	0	-1	0	51	58
78	79	num.displays1	454	1	NA	52	58
80	81	atomic.containers6	184.5	1	NA	53	58
82	83	auth.increase0	1.5	1	NA	54	58
84	85	num.displays6	3410	1	NA	55	58
0	0	NA	0	-1	0	56	58
86	87	avg.auths.per.disc4	15.2	1	NA	57	58
88	89	avg.disc.length7	22.032258	1	NA	58	58
90	91	attention.level.contrib3	0.02196	1	NA	59	58
92	93	burstiness4	0.8333335	1	NA	60	58
0	0	NA	0	-1	0	61	58
94	95	num.displays6	487.5	1	NA	62	58
96	97	num.displays0	1013	1	NA	63	58
98	99	attention.level.author6	0.0022685	1	NA	64	58
0	0	NA	0	-1	1	65	58
100	101	num.displays7	1619.5	1	NA	66	58
102	103	avg.auths.per.disc6	9.25	1	NA	67	58
104	105	number.total.disc4	3.5	1	NA	68	58
106	107	num.displays2	2660	1	NA	69	58
108	109	avg.disc.length2	8.75	1	NA	70	58
0	0	NA	0	-1	1	71	58
110	111	avg.auths.per.disc4	0.5	1	NA	72	58
0	0	NA	0	-1	0	73	58
112	113	number.total.disc6	4.5	1	NA	74	58
0	0	NA	0	-1	0	75	58
0	0	NA	0	-1	1	76	58
114	115	num.new.disc3	2.5	1	NA	77	58
0	0	NA	0	-1	0	78	58
116	117	burstiness3	0.9	1	NA	79	58
118	119	attention.level.author0	0.007675	1	NA	80	58
0	0	NA	0	-1	1	81	58
120	121	contribution.sparseness4	0.011621	1	NA	82	58
122	123	attention.level.author3	0.0033495	1	NA	83	58
124	125	atomic.containers6	33	1	NA	84	58
126	127	attention.level.author0	0.0049435	1	NA	85	58
128	129	avg.disc.length5	4	1	NA	86	58
0	0	NA	0	-1	0	87	58
130	131	burstiness5	0.225	1	NA	88	58
132	133	avg.disc.length5	26.283333	1	NA	89	58
134	135	num.displays6	133973	1	NA	90	58
0	0	NA	0	-1	1	91	58
136	137	contribution.sparseness6	0.002604	1	NA	92	58
138	139	auth.increase7	2.5	1	NA	93	58
140	141	num.displays3	359	1	NA	94	58
142	143	contribution.sparseness5	0.0610575	1	NA	95	58
144	145	num.displays6	419	1	NA	96	58
0	0	NA	0	-1	0	97	58
146	147	attention.level.author0	0.000724	1	NA	98	58
0	0	NA	0	-1	1	99	58
148	149	num.displays3	750.5	1	NA	100	58
0	0	NA	0	-1	0	101	58
0	0	NA	0	-1	0	102	58
0	0	NA	0	-1	0	103	58
150	151	avg.disc.length3	49.25	1	NA	104	58
0	0	NA	0	-1	1	105	58
152	153	number.total.disc2	5.5	1	NA	106	58
0	0	NA	0	-1	0	107	58
154	155	num.displays2	2502.5	1	NA	108	58
156	157	num.displays1	1688	1	NA	109	58
0	0	NA	0	-1	0	110	58
158	159	num.displays5	1517	1	NA	111	58
160	161	num.displays3	2177	1	NA	112	58
0	0	NA	0	-1	0	113	58
0	0	NA	0	-1	1	114	58
0	0	NA	0	-1	1	115	58
0	0	NA	0	-1	0	116	58
0	0	NA	0	-1	1	117	58
162	163	num.authors.topic6	23	1	NA	118	58
0	0	NA	0	-1	1	119	58
164	165	attention.level.contrib1	0.0031735	1	NA	120	58
0	0	NA	0	-1	0	121	58
166	167	num.displays0	2368	1	NA	122	58
0	0	NA	0	-1	1	123	58
168	169	num.displays2	2804	1	NA	124	58
170	171	attention.level.contrib7	0.010122	1	NA	125	58
172	173	avg.disc.length6	55.25	1	NA	126	58
0	0	NA	0	-1	0	127	58
0	0	NA	0	-1	1	128	58
174	175	burstiness7	0.2242425	1	NA	129	58
0	0	NA	0	-1	0	130	58
176	177	burstiness1	0.292857	1	NA	131	58
178	179	avg.auths.per.disc3	3.3125	1	NA	132	58
180	181	num.authors.topic3	27.5	1	NA	133	58
182	183	atomic.containers4	1.5	1	NA	134	58
0	0	NA	0	-1	0	135	58
184	185	contribution.sparseness7	0.003623	1	NA	136	58
0	0	NA	0	-1	0	137	58
0	0	NA	0	-1	0	138	58
0	0	NA	0	-1	0	139	58
0	0	NA	0	-1	1	140	58
186	187	burstiness2	0.5	1	NA	141	58
188	189	num.displays2	448.5	1	NA	142	58
0	0	NA	0	-1	0	143	58
0	0	NA	0	-1	0	144	58
190	191	atomic.containers6	5.5	1	NA	145	58
0	0	NA	0	-1	0	146	58
0	0	NA	0	-1	0	147	58
0	0	NA	0	-1	1	148	58
192	193	num.displays6	1383.5	1	NA	149	58
194	195	num.authors.topic1	1.5	1	NA	150	58
0	0	NA	0	-1	0	151	58
196	197	attention.level.author4	0.003414	1	NA	152	58
0	0	NA	0	-1	0	153	58
198	199	num.displays6	1758	1	NA	154	58
0	0	NA	0	-1	0	155	58
0	0	NA	0	-1	1	156	58
0	0	NA	0	-1	0	157	58
0	0	NA	0	-1	1	158	58
0	0	NA	0	-1	0	159	58
0	0	NA	0	-1	0	160	58
0	0	NA	0	-1	1	161	58
0	0	NA	0	-1	0	162	58
0	0	NA	0	-1	1	163	58
0	0	NA	0	-1	1	164	58
0	0	NA	0	-1	1	165	58
0	0	NA	0	-1	0	166	58
0	0	NA	0	-1	0	167	58
0	0	NA	0	-1	1	168	58
0	0	NA	0	-1	0	169	58
0	0	NA	0	-1	0	170	58
0	0	NA	0	-1	1	171	58
0	0	NA	0	-1	1	172	58
0	0	NA	0	-1	1	173	58
0	0	NA	0	-1	1	174	58
0	0	NA	0	-1	1	175	58
0	0	NA	0	-1	1	176	58
0	0	NA	0	-1	1	177	58
0	0	NA	0	-1	1	178	58
0	0	NA	0	-1	0	179	58
0	0	NA	0	-1	1	180	58
0	0	NA	0	-1	1	181	58
0	0	NA	0	-1	0	182	58
0	0	NA	0	-1	1	183	58
0	0	NA	0	-1	0	184	58
0	0	NA	0	-1	0	185	58
0	0	NA	0	-1	0	186	58
0	0	NA	0	-1	0	187	58
0	0	NA	0	-1	0	188	58
0	0	NA	0	-1	0	189	58
0	0	NA	0	-1	0	190	58
0	0	NA	0	-1	0	191	58
0	0	NA	0	-1	0	192	58
0	0	NA	0	-1	0	193	58
0	0	NA	0	-1	1	194	58
0	0	NA	0	-1	0	195	58
0	0	NA	0	-1	1	196	58
0	0	NA	0	-1	1	197	58
0	0	NA	0	-1	0	198	58
0	0	NA	0	-1	1	199	58
2	3	attention.level.author0	0.002586	1	NA	1	59
4	5	avg.auths.per.disc0	0.5	1	NA	2	59
6	7	attention.level.author1	0.002547	1	NA	3	59
8	9	num.displays4	1287.5	1	NA	4	59
10	11	num.displays5	1708.5	1	NA	5	59
12	13	num.displays3	1941	1	NA	6	59
14	15	contribution.sparseness1	0.0211585	1	NA	7	59
16	17	attention.level.contrib7	0.0110765	1	NA	8	59
18	19	num.displays2	2091	1	NA	9	59
20	21	atomic.containers7	137	1	NA	10	59
22	23	avg.disc.length0	17.416667	1	NA	11	59
24	25	num.displays6	1401	1	NA	12	59
26	27	num.displays4	12412	1	NA	13	59
28	29	attention.level.author5	0.0072605	1	NA	14	59
30	31	num.displays3	1804.5	1	NA	15	59
32	33	number.total.disc6	27	1	NA	16	59
0	0	NA	0	-1	0	17	59
